species,subset,candidate_set,metric,model_a,model_b,targets,difference_b_minus_a,ci_low,ci_high
arabidopsis,all,matched,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.045044444444444665,-0.006524749999999884,0.101718888888889
arabidopsis,all,matched,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.026324920634920757,-0.021696904761904685,0.08083802777777757
arabidopsis,all,matched,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.018719523809523908,-0.05224189285714281,0.014007773809523847
arabidopsis,all,matched,average_precision,ipin_baseline,ipin_optimized,50,0.01654127675422634,-0.008197205413049465,0.038570105321192885
arabidopsis,all,matched,average_precision,ipin_baseline,tuna_retrained,50,0.04991158454165065,-0.009138503746013039,0.10642401096510774
arabidopsis,all,matched,average_precision,ipin_baseline,ipin_tuna_31k,50,0.030112070312049655,-0.026732857589465253,0.08509583389093411
arabidopsis,all,matched,average_precision,ipin_optimized,tuna_retrained,50,0.03337030778742431,-0.013876339153016665,0.08289782816788051
arabidopsis,all,matched,average_precision,ipin_optimized,ipin_tuna_31k,50,0.013570793557823313,-0.03470339614351212,0.06386981090706205
arabidopsis,all,matched,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.019799514229600995,-0.0636363834776768,0.022608193800998416
arabidopsis,all,matched,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.051382912412538895,-0.024965238228860202,0.13111944724772895
arabidopsis,all,matched,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.06452710398154504,-0.04415291495456942,0.17472302513571994
arabidopsis,all,matched,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.025134102127360225,-0.0720329877787448,0.12253420547622391
arabidopsis,all,matched,reciprocal_rank,ipin_optimized,tuna_retrained,50,0.013144191569006147,-0.09214445307033964,0.11881335296528071
arabidopsis,all,matched,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,-0.02624881028517867,-0.13453359746732826,0.0821707420861113
arabidopsis,all,matched,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.03939300185418482,-0.14458165308626797,0.0630144937815536
arabidopsis,all,matched,recall_at_10,ipin_baseline,ipin_optimized,50,0.023777777777777842,-0.026222222222222202,0.07333333333333336
arabidopsis,all,matched,recall_at_10,ipin_baseline,tuna_retrained,50,0.08474603174603179,0.015520238095238125,0.1564146825396825
arabidopsis,all,matched,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.07136507936507935,0.0004734126984126353,0.14743055555555548
arabidopsis,all,matched,recall_at_10,ipin_optimized,tuna_retrained,50,0.06096825396825395,-0.022781349206349156,0.1428599206349206
arabidopsis,all,matched,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.04758730158730151,-0.030128571428571442,0.12980952380952382
arabidopsis,all,matched,recall_at_10,tuna_retrained,ipin_tuna_31k,50,-0.013380952380952438,-0.06871428571428562,0.04266666666666663
arabidopsis,all,matched,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.02210066605736266,-0.010054935023088183,0.054111432332228794
arabidopsis,all,matched,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.06488964487658166,-0.0019390717442142372,0.13034694772704153
arabidopsis,all,matched,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.03945675056979617,-0.026920270428796793,0.10523873884137255
arabidopsis,all,matched,NDCG_at_10,ipin_optimized,tuna_retrained,50,0.042788978819219003,-0.02306290877814103,0.10841864946259486
arabidopsis,all,matched,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.017356084512433506,-0.04921020798844093,0.08462045217999868
arabidopsis,all,matched,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,-0.025432894306785497,-0.08063287396884553,0.029309158052065507
arabidopsis,all,all_U,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,0.055104047619047636,0.023805172619047545,0.08813304761904772
arabidopsis,all,all_U,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.10071134920634928,0.04457027579365067,0.15762654365079376
arabidopsis,all,all_U,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.08643595238095259,0.02905485714285725,0.14699685119047629
arabidopsis,all,all_U,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.04560730158730164,-0.005772648809523875,0.10037080753968237
arabidopsis,all,all_U,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.03133190476190495,-0.017963886904761688,0.08412162500000005
arabidopsis,all,all_U,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.014275396825396691,-0.0474784583333335,0.018266781746031822
arabidopsis,all,all_U,average_precision,ipin_baseline,ipin_optimized,50,0.022113454786509695,-0.00021274380780135886,0.04440396423803695
arabidopsis,all,all_U,average_precision,ipin_baseline,tuna_retrained,50,0.026777608242947143,-0.01679648556785864,0.06365250594904341
arabidopsis,all,all_U,average_precision,ipin_baseline,ipin_tuna_31k,50,0.009714397592402946,-0.03547194138294155,0.051991477946005386
arabidopsis,all,all_U,average_precision,ipin_optimized,tuna_retrained,50,0.004664153456437448,-0.032002445026924,0.03899288432918407
arabidopsis,all,all_U,average_precision,ipin_optimized,ipin_tuna_31k,50,-0.01239905719410675,-0.0517170383627521,0.028024783947939527
arabidopsis,all,all_U,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.017063210650544197,-0.045656625569115775,0.01199809159994829
arabidopsis,all,all_U,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.06053355770445437,-0.013097561061142352,0.13518860074584424
arabidopsis,all,all_U,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.03338900919117996,-0.05677221754628398,0.1258418730691454
arabidopsis,all,all_U,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,-0.025114822896860817,-0.11183905180919974,0.05816288326177933
arabidopsis,all,all_U,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.027144548513274414,-0.12474203579179895,0.06985455008546665
arabidopsis,all,all_U,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,-0.08564838060131519,-0.17955059130467693,0.007652843059962456
arabidopsis,all,all_U,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.058503832088040775,-0.152687555383997,0.027543683191246865
arabidopsis,all,all_U,recall_at_10,ipin_baseline,ipin_optimized,50,0.0005555555555555869,-0.040333333333333304,0.04088888888888889
arabidopsis,all,all_U,recall_at_10,ipin_baseline,tuna_retrained,50,0.05414285714285724,-0.0035238095238095124,0.11333333333333334
arabidopsis,all,all_U,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.0303650793650794,-0.03719166666666669,0.10300317460317457
arabidopsis,all,all_U,recall_at_10,ipin_optimized,tuna_retrained,50,0.053587301587301656,-0.0023809523809523734,0.11178333333333328
arabidopsis,all,all_U,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.029809523809523814,-0.03785714285714287,0.10499999999999998
arabidopsis,all,all_U,recall_at_10,tuna_retrained,ipin_tuna_31k,50,-0.023777777777777842,-0.08044444444444443,0.038111111111111096
arabidopsis,all,all_U,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.020814309480908427,-0.012737256448615014,0.054416936336453
arabidopsis,all,all_U,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.03117650732473881,-0.022002738776904326,0.07998219132857802
arabidopsis,all,all_U,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.005698048825042129,-0.052432171197777294,0.06288454139031745
arabidopsis,all,all_U,NDCG_at_10,ipin_optimized,tuna_retrained,50,0.010362197843830384,-0.03735220076836036,0.05875223035729769
arabidopsis,all,all_U,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,-0.015116260655866298,-0.06877256529067302,0.04097928377369729
arabidopsis,all,all_U,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,-0.025478458499696682,-0.06903381985641113,0.019052875533341337
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,0.058851428571428555,0.027702785714285822,0.09295327380952383
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.1050215873015875,0.04805067857142872,0.16433011904761907
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.09519031746031736,0.03766108333333349,0.15670110317460303
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.04617015873015895,-0.005912297619047713,0.10109227380952379
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.03633888888888881,-0.012628416666666677,0.09096930555555546
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.00983126984127014,-0.04464261904761896,0.025140130952380997
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,ipin_optimized,50,0.022610875032705202,-0.0013183964714328048,0.04611162318407742
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,tuna_retrained,50,0.05088663989889394,0.004989360443359635,0.09513441471493181
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_baseline,ipin_tuna_31k,50,0.02319726534190983,-0.024388219895149377,0.06891315518030647
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,tuna_retrained,50,0.02827576486618874,-0.006985416706881153,0.0657468514490748
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,average_precision,ipin_optimized,ipin_tuna_31k,50,0.0005863903092046263,-0.03929834898609087,0.04259105921593043
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.027689374556984114,-0.059965249082531945,0.002285546317261438
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.04040104488302093,-0.03978439270584178,0.12189929130914358
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.023846582489180645,-0.07649931969627308,0.12430714023435614
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,-0.03945368841580438,-0.13029407695144532,0.04786052821801774
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,tuna_retrained,50,-0.016554462393840286,-0.10734858254177757,0.07303582543946886
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,-0.07985473329882531,-0.16934647575306633,0.006227388781564149
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.06330027090498502,-0.14831091226775325,0.014287380742071067
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,ipin_optimized,50,0.0012222222222222356,-0.049336111111111115,0.04889166666666664
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,tuna_retrained,50,0.05811111111111111,-0.0124472222222222,0.12689166666666665
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.05044444444444446,-0.0285555555555555,0.13111388888888897
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,tuna_retrained,50,0.05688888888888888,-0.007000000000000006,0.1202277777777777
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.04922222222222222,-0.01533333333333331,0.11966666666666667
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,recall_at_10,tuna_retrained,ipin_tuna_31k,50,-0.007666666666666655,-0.06933333333333336,0.057674999999999914
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.018044039518497562,-0.018088540987888858,0.05179265733807087
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.044804744200103414,-0.010025559712544065,0.09939197421838615
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.019541982017088094,-0.04143455562762332,0.07988312566903091
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,tuna_retrained,50,0.02676070468160585,-0.02146043089514557,0.07564821177192671
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.001497942498590532,-0.0514847303495742,0.05780660240818638
arabidopsis,no_exact_TRAIN_DEV_endpoint,background,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,-0.02526276218301532,-0.07015386050258177,0.019160302911310913
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,0.051356666666666495,0.021322833333333367,0.08470008333333322
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.09640111111111116,0.04331283333333335,0.15243402777777776
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.07768158730158725,0.021457809523809344,0.13751268650793647
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.045044444444444665,-0.007593388888888887,0.10063999999999992
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.026324920634920757,-0.022707059523809397,0.08005018650793648
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.018719523809523908,-0.051983023809524,0.014354928571428543
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_optimized,50,0.01654127675422634,-0.008156459248489949,0.038996694203297405
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,tuna_retrained,50,0.04991158454165065,-0.010211861446858489,0.10525938184690549
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_baseline,ipin_tuna_31k,50,0.030112070312049655,-0.02798601007879551,0.08454085790083606
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,tuna_retrained,50,0.03337030778742431,-0.014373475584571603,0.0824323922233759
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,average_precision,ipin_optimized,ipin_tuna_31k,50,0.013570793557823313,-0.03444462244815478,0.06338653265403833
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,average_precision,tuna_retrained,ipin_tuna_31k,50,-0.019799514229600995,-0.06195832795992359,0.02191529611124304
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_optimized,50,0.051382912412538895,-0.025183857363539144,0.1319203544408428
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,tuna_retrained,50,0.06452710398154504,-0.04249685840523124,0.17412461134085075
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_baseline,ipin_tuna_31k,50,0.025134102127360225,-0.07284304988355528,0.12085209700349853
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,tuna_retrained,50,0.013144191569006147,-0.09225960105383944,0.12019258813314304
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,ipin_optimized,ipin_tuna_31k,50,-0.02624881028517867,-0.132876884934867,0.08172408119999203
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,reciprocal_rank,tuna_retrained,ipin_tuna_31k,50,-0.03939300185418482,-0.14466936801657274,0.06315832726969697
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_optimized,50,0.023777777777777842,-0.025555555555555526,0.0731111111111111
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,tuna_retrained,50,0.08474603174603179,0.01551904761904765,0.15552460317460323
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_baseline,ipin_tuna_31k,50,0.07136507936507935,-0.0005730158730158543,0.14550912698412702
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,tuna_retrained,50,0.06096825396825395,-0.021336904761904793,0.14244642857142853
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,ipin_optimized,ipin_tuna_31k,50,0.04758730158730151,-0.03208333333333329,0.12814642857142852
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,recall_at_10,tuna_retrained,ipin_tuna_31k,50,-0.013380952380952438,-0.06866785714285718,0.042619047619047556
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_optimized,50,0.02210066605736266,-0.010747194582708917,0.0540294143616059
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,tuna_retrained,50,0.06488964487658166,-0.002216487028290235,0.1302175430046742
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_baseline,ipin_tuna_31k,50,0.03945675056979617,-0.0267802179705818,0.10436367473647229
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,tuna_retrained,50,0.042788978819219003,-0.02298820701824225,0.10959161861947289
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,ipin_optimized,ipin_tuna_31k,50,0.017356084512433506,-0.04707595101987441,0.0839302300744702
arabidopsis,no_exact_TRAIN_DEV_endpoint,matched,NDCG_at_10,tuna_retrained,ipin_tuna_31k,50,-0.025432894306785497,-0.07970561171464921,0.028659294158843777
arabidopsis,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,ipin_optimized,50,0.055104047619047636,0.023937345238095202,0.08773214285714284
arabidopsis,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,tuna_retrained,50,0.10071134920634928,0.04416565873015894,0.15676740277777781
arabidopsis,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_baseline,ipin_tuna_31k,50,0.08643595238095259,0.028029315476190465,0.14629144047619047
arabidopsis,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,tuna_retrained,50,0.04560730158730164,-0.00702699404761915,0.10031882936507956
arabidopsis,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,ipin_optimized,ipin_tuna_31k,50,0.03133190476190495,-0.018286886904762142,0.08448249404761923
arabidopsis,no_exact_TRAIN_DEV_endpoint,all_U,P_vs_U_concordance,tuna_retrained,ipin_tuna_31k,50,-0.014275396825396691,-0.0481105476190476,0.01846886507936515
arabidopsis,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,ipin_optimized,50,0.022113454786509695,-0.0004048340796547039,0.043354056876019
arabidopsis,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,tuna_retrained,50,0.026777608242947143,-0.01780594345334091,0.06356075456922743
arabidopsis,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,ipin_baseline,ipin_tuna_31k,50,0.009714397592402946,-0.036074619524801996,0.05141114594241346
arabidopsis,no_exact_TRAIN_DEV_endpoint,all_U,average_precision,ipin_optimized,tuna_retrained,50,0.004664153456437448,-0.03234604944482171,0.038593426864378715
