row_index,tuna_selected_31k_seed20260803_score,tuna_selected_31k_seed20260817_score,tuna_selected_31k_seed20260831_score,tuna_selected_31k_score
3029,-1.2178188562393188,-3.162534713745117,-0.6503493785858154,-1.6769009828567505
3030,-1.3362053632736206,-3.1453146934509277,-0.9419676065444946,-1.807829221089681
3031,-2.3198812007904053,-4.143062591552734,-1.130019187927246,-2.5309876600901284
3032,-3.022127389907837,-5.390192985534668,-3.372703790664673,-3.9283413887023926
3033,-3.115880012512207,-4.738428592681885,-3.064380168914795,-3.6395629247029624
3034,-3.0714426040649414,-5.805954456329346,-2.4918954372406006,-3.789764165878296
3035,-2.6237032413482666,-3.0820088386535645,-1.5978689193725586,-2.4345269997914634
3036,-2.6217827796936035,-4.341270923614502,-2.535142183303833,-3.166065295537313
3037,-4.352346897125244,-5.451900482177734,-4.416701793670654,-4.740316390991211
3038,-4.93455171585083,-6.418573379516602,-4.669952392578125,-5.3410258293151855
3039,-0.5362368226051331,-2.863348960876465,-0.8105078935623169,-1.4033645590146382
3040,-2.7206969261169434,-4.542286396026611,-3.483814239501953,-3.582265853881836
3041,-0.8756459951400757,-2.150623083114624,-1.318071961402893,-1.4481136798858643
3042,-1.0698500871658325,-3.977236747741699,-2.5206925868988037,-2.522593140602112
3043,-4.274866104125977,-4.812736511230469,-3.2035210132598877,-4.097041209538777
3044,-2.4260261058807373,-2.928089141845703,-3.6063475608825684,-2.986820936203003
3045,-2.1506471633911133,-4.0735344886779785,-1.6029504537582397,-2.6090440352757773
3046,-1.5230662822723389,-5.166903972625732,-3.280513286590576,-3.3234945138295493
3047,-3.469881296157837,-6.0871171951293945,-4.663763999938965,-4.740254163742065
3048,-4.090645790100098,-5.472436904907227,-3.375408411026001,-4.312830368677775
3049,-0.7979357242584229,-3.991913080215454,-0.9654085040092468,-1.918419102827708
3050,-3.745316982269287,-4.822867393493652,-2.2964766025543213,-3.621553659439087
3051,-2.253007173538208,-3.419893503189087,-0.1976572722196579,-1.9568526496489842
3052,-3.1796751022338867,-4.540038108825684,-1.4091534614562988,-3.0429555575052896
3053,-3.101895570755005,-4.901191234588623,-2.7167727947235107,-3.573286533355713
3054,-2.8898019790649414,-4.106522560119629,-2.5764780044555664,-3.190934181213379
3055,-2.689016819000244,-5.068299770355225,-2.978801727294922,-3.5787061055501304
3056,-2.988097906112671,-4.045706272125244,-2.947105884552002,-3.326970020929972
3057,-0.9398210644721985,-3.0085701942443848,-1.2946140766143799,-1.747668445110321
3058,-2.1434168815612793,-2.463665246963501,-0.5621329545974731,-1.7230716943740845
3059,-1.376825213432312,-2.629265546798706,-0.8270933032035828,-1.6110613544782002
3060,-3.036526918411255,-3.624497175216675,-2.97171688079834,-3.21091365814209
3061,-0.797155499458313,-2.677382230758667,-0.1994624137878418,-1.224666714668274
3062,-2.056464672088623,-4.679329872131348,-2.267061233520508,-3.0009519259134927
3063,-2.9602596759796143,-3.8163671493530273,-3.0977683067321777,-3.2914650440216064
3064,-2.236801862716675,-5.136171817779541,-1.9645832777023315,-3.1125189860661826
3065,-3.9648735523223877,-4.34751558303833,-3.4125165939331055,-3.908301909764608
3066,-2.5912222862243652,-4.004057884216309,-2.7248971462249756,-3.1067257722218833
3067,-1.3455744981765747,-3.433256149291992,-1.1427381038665771,-1.973856250445048
3068,-0.8443729877471924,-0.9821169376373291,-0.40674474835395813,-0.7444115579128265
3069,-1.8675203323364258,-2.6911611557006836,-1.2338935136795044,-1.9308583339055378
3070,-3.126769781112671,-3.87040638923645,-2.9868414402008057,-3.328005870183309
3071,-1.2250654697418213,-3.8819401264190674,-2.4402952194213867,-2.5157669385274253
3072,-1.7679438591003418,-3.918421506881714,-1.534358024597168,-2.406907796859741
3073,-4.397249698638916,-6.913339614868164,-5.198878288269043,-5.503155867258708
3074,-2.585367441177368,-2.1089389324188232,-2.348114252090454,-2.3474735418955484
3075,-2.7416539192199707,-4.570497512817383,-2.1357672214508057,-3.1493062178293862
3076,-1.6282674074172974,-4.319187641143799,-0.8501050472259521,-2.2658533652623496
3077,-1.5159759521484375,-2.2184200286865234,-0.9680753350257874,-1.5674904386202495
3078,-0.9853940606117249,-3.293121099472046,-0.7271541357040405,-1.6685564319292705
3079,-1.9856632947921753,-2.816331148147583,-2.000839948654175,-2.2676114638646445
3080,-0.520145058631897,-1.9762976169586182,-0.060978543013334274,-0.8524737395346165
3081,-1.9581751823425293,-3.070899248123169,-1.536636233329773,-2.188570221265157
3082,-2.49731183052063,-4.5086774826049805,-1.7977125644683838,-2.9345672925313315
3083,-2.9766714572906494,-4.444336891174316,-3.13967227935791,-3.5202268759409585
3084,-0.39563676714897156,-0.8064892292022705,-0.06599278748035431,-0.4227062612771988
3085,-2.1392221450805664,-3.370859384536743,-3.6481337547302246,-3.0527384281158447
3086,-0.8425363898277283,-3.4968154430389404,-1.1008073091506958,-1.8133863806724548
3087,-2.3568389415740967,-2.3703317642211914,-1.382004737854004,-2.036391814549764
3088,-1.738853096961975,-1.942778468132019,-1.5815850496292114,-1.7544055382410686
3089,-2.6842949390411377,-3.811561107635498,-2.3012378215789795,-2.9323646227518716
3090,-4.894009590148926,-6.236800193786621,-4.734704494476318,-5.288504759470622
3091,-2.170804738998413,-4.9320969581604,-2.5625317096710205,-3.221811135609945
3092,-1.1844364404678345,-2.5959279537200928,-1.3057396411895752,-1.6953680117925007
3093,-2.08779239654541,-2.1770591735839844,-0.7669532299041748,-1.6772682666778564
3094,-1.3571382761001587,-3.821336507797241,-1.1405258178710938,-2.106333533922831
3095,-0.6927160024642944,-2.5042338371276855,-1.3448405265808105,-1.513930122057597
3096,-1.3511148691177368,-3.5246264934539795,-1.9370757341384888,-2.270939032236735
3097,-1.749929428100586,-3.879744291305542,-0.8563814163208008,-2.162018378575643
3098,-0.8263958096504211,-2.605771780014038,-0.8202235102653503,-1.4174636999766033
3099,-3.403430461883545,-5.2305908203125,-3.977862596511841,-4.203961292902629
3100,-1.8991179466247559,-4.912459373474121,-1.229341983795166,-2.6803064346313477
3101,-1.1416633129119873,-3.7939553260803223,-0.8773232102394104,-1.93764728307724
3102,-2.036858320236206,-4.45357084274292,-1.4385504722595215,-2.642993211746216
3103,-1.3118146657943726,-3.1154937744140625,-1.143933653831482,-1.8570806980133057
3104,-2.399846076965332,-3.472604274749756,-1.3462214469909668,-2.406223932902018
3105,-1.040358066558838,-2.9857609272003174,-1.1714818477630615,-1.732533613840739
3106,-2.073359251022339,-3.413853406906128,-1.7027307748794556,-2.396647810935974
3107,-0.5217689275741577,-2.0094070434570312,-1.1714041233062744,-1.2341933647791545
3108,-3.2203357219696045,-5.623556613922119,-4.382172584533691,-4.408688306808472
3109,-0.8043797016143799,-1.124507188796997,-0.985995888710022,-0.9716275930404663
3110,-1.9366538524627686,-4.919533729553223,-2.3012168407440186,-3.0524681409200034
3111,-1.982360601425171,-3.0345633029937744,-1.6862032413482666,-2.2343757152557373
3112,-2.104280471801758,-2.9887328147888184,-0.1448139101266861,-1.745942398905754
3113,-0.8214071989059448,-1.908463954925537,-0.2993795573711395,-1.0097502370675404
3114,-2.128509521484375,-3.4750730991363525,-2.552769899368286,-2.7187841733296714
3115,-2.5060739517211914,-4.839975357055664,-2.810887575149536,-3.385645627975464
3116,0.56805419921875,-1.1269487142562866,0.9498016238212585,0.13030236959457397
3117,-0.5092734694480896,-2.701005697250366,-0.8352139592170715,-1.348497708638509
3118,-2.5837841033935547,-4.251071453094482,-2.252770185470581,-3.0292085806528726
3119,-3.429427146911621,-2.3527050018310547,-1.7875434160232544,-2.52322518825531
3120,-0.8072404265403748,-2.510711669921875,0.06751703470945358,-1.0834783539175987
3121,-1.6351699829101562,-3.6482532024383545,-2.3083598613739014,-2.5305943489074707
3122,-2.280254602432251,-3.0476696491241455,-0.7531959414482117,-2.0270400643348694
3123,-0.5770472884178162,-2.0267558097839355,-1.0821276903152466,-1.2286435961723328
3124,-1.9478812217712402,-4.188530921936035,-2.2354211807250977,-2.7906111081441245
3125,-1.441223382949829,-5.178996562957764,-3.8299124240875244,-3.483377456665039
3126,-1.2511738538742065,-2.992452621459961,-2.08174204826355,-2.1084561745325723
3127,-0.2987508773803711,-2.195472478866577,-1.45326828956604,-1.3158305486043294
3128,-2.3439764976501465,-3.657219886779785,-1.4236407279968262,-2.4749457041422525
3129,-1.19547700881958,-3.6143112182617188,-0.9404155611991882,-1.9167345960934956
3130,-0.9048672318458557,-2.5022733211517334,-1.5246831178665161,-1.6439412236213684
3131,-3.29059100151062,-5.873932361602783,-3.0481040477752686,-4.070875803629558
3132,-0.6805714964866638,-4.223285675048828,-2.8991198539733887,-2.6009923418362937
3133,-0.28267499804496765,-2.509215831756592,-0.8188120126724243,-1.2035676141579945
3134,-3.590846300125122,-6.233636856079102,-3.2170214653015137,-4.347168207168579
3135,-2.9154725074768066,-4.566301345825195,-2.7811620235443115,-3.420978625615438
3136,-3.426752805709839,-4.964486598968506,-2.9029111862182617,-3.764716863632202
3137,-2.970909357070923,-4.765860080718994,-2.1753973960876465,-3.304055611292521
3138,-0.5703612565994263,-4.227092266082764,-1.609845519065857,-2.135766347249349
3139,-3.0357067584991455,-5.476332187652588,-3.207606554031372,-3.906548500061035
3140,-2.7721941471099854,-4.797203063964844,-3.625486135482788,-3.7316277821858725
3141,-2.5671699047088623,-4.631231307983398,-2.2454495429992676,-3.1479502518971763
3142,-2.448560953140259,-2.7736527919769287,-2.692714214324951,-2.6383093198140464
3143,-4.091094493865967,-6.177215099334717,-4.518365859985352,-4.928891817728679
3144,-1.0338634252548218,-4.629057884216309,-1.8143982887268066,-2.492439866065979
3145,-1.644012212753296,-3.7966854572296143,-2.3676178455352783,-2.602771838506063
3146,-4.437145233154297,-5.545679569244385,-4.811345100402832,-4.931389967600505
3147,-1.2441492080688477,-3.3113832473754883,-1.6962298154830933,-2.0839207569758096
3148,-2.3286819458007812,-2.772895574569702,-2.4434361457824707,-2.515004555384318
3149,-2.1273298263549805,-5.238880157470703,-2.084031581878662,-3.1500805219014487
3150,-2.521512508392334,-3.363969087600708,-2.759793281555176,-2.8817582925160727
3151,-3.7920005321502686,-5.3324480056762695,-3.029881238937378,-4.051443258921306
3152,-0.7552922964096069,-1.7341755628585815,-0.15513980388641357,-0.8815358877182007
3153,-0.23909863829612732,-2.2790093421936035,-0.22605493664741516,-0.9147209723790487
3154,-3.4844136238098145,-4.930066108703613,-3.139432668685913,-3.8513041337331138
3155,-2.9245729446411133,-5.282704830169678,-2.5545294284820557,-3.5872690677642822
3156,-0.7463075518608093,-1.255982518196106,0.5358447432518005,-0.48881510893503827
3157,-1.4554729461669922,-2.868567705154419,-0.9072614908218384,-1.7437673807144165
3158,-0.8866094350814819,-2.9629409313201904,-1.186615228652954,-1.6787218650182087
3159,-1.8714853525161743,-3.8157153129577637,-2.2328286170959473,-2.6400097608566284
3160,-0.3027573227882385,-3.503168821334839,-1.8806220293045044,-1.8955160578091939
3161,-2.841858386993408,-4.249081134796143,-1.7944180965423584,-2.961785872777303
3162,-2.1048173904418945,-4.961848735809326,-2.2249395847320557,-3.0972019036610923
3163,-2.745042562484741,-5.69594669342041,-3.503326177597046,-3.981438477834066
3164,-0.9462636113166809,-3.2862091064453125,-1.275389313697815,-1.8359540104866028
3165,-3.231473684310913,-3.6936724185943604,-1.5464344024658203,-2.8238601684570312
3166,-4.507690906524658,-5.522078037261963,-3.8056235313415527,-4.611797491709392
3167,-0.8239635825157166,-3.060568332672119,-1.001558780670166,-1.628696898619334
3168,-2.2228357791900635,-3.8822999000549316,-1.0433281660079956,-2.382821281750997
3169,-0.7564584016799927,-1.8852391242980957,-1.2914838790893555,-1.3110604683558147
3170,-2.551938533782959,-4.380757808685303,-2.822584629058838,-3.2517603238423667
3171,-3.182994842529297,-3.6473984718322754,-2.629471778869629,-3.1532883644104004
3172,-4.511682987213135,-6.824781894683838,-5.495388031005859,-5.610617637634277
3173,-2.2496514320373535,-3.9771909713745117,-1.4383777379989624,-2.555073380470276
3174,-2.983813524246216,-4.877290725708008,-1.6678279638290405,-3.176310737927755
3175,-2.7686736583709717,-5.0656232833862305,-2.7252354621887207,-3.519844134648641
3176,-2.365969181060791,-4.625726222991943,-3.1296958923339844,-3.3737970987955728
3177,-3.280634641647339,-5.455737590789795,-3.918652057647705,-4.218341430028279
3178,-2.574281930923462,-4.936661720275879,-2.6772711277008057,-3.3960715929667153
3179,-2.546417713165283,-5.375977993011475,-4.270383358001709,-4.064259688059489
3180,-2.613097906112671,-3.425368547439575,-1.6581741571426392,-2.5655468702316284
3181,-3.1815762519836426,-5.629484176635742,-4.024742603302002,-4.278601010640462
3182,-1.338442325592041,-2.807910203933716,-1.3258142471313477,-1.824055592219035
3183,-2.7756333351135254,-4.010681629180908,-3.13067626953125,-3.305663744608561
3184,-2.1228673458099365,-2.1771578788757324,-1.9025228023529053,-2.067516009012858
3185,-3.402764081954956,-5.405791759490967,-4.432225227355957,-4.413593689600627
3186,-2.698274850845337,-5.700467586517334,-1.5747793912887573,-3.3245072762171426
3187,-1.5933482646942139,-2.993696928024292,-0.8874383568763733,-1.8248278498649597
3188,-2.511026620864868,-4.785009384155273,-4.0683746337890625,-3.788136879603068
3189,-1.992795705795288,-3.123049736022949,-1.7759158611297607,-2.2972537676493325
3190,-1.6128926277160645,-4.145218372344971,-1.0367136001586914,-2.2649415334065757
3191,-2.9240782260894775,-3.7839760780334473,-3.104003429412842,-3.270685911178589
3192,-3.219106912612915,-4.371114730834961,-2.711249828338623,-3.433823823928833
3193,-3.690016031265259,-3.0891175270080566,-2.682406187057495,-3.153846581776937
3194,-2.821084499359131,-4.762828350067139,-2.392733097076416,-3.3255486488342285
3195,-4.128085613250732,-5.295366287231445,-2.6980741024017334,-4.040508667627971
3196,-3.7466821670532227,-4.711217403411865,-3.1178364753723145,-3.858578681945801
3197,-1.4424867630004883,-4.601231098175049,-1.5141241550445557,-2.5192806720733643
3198,-2.902813196182251,-5.016862869262695,-4.422714710235596,-4.114130258560181
3199,-0.4689719080924988,-1.7693150043487549,-1.9228382110595703,-1.387041707833608
3200,-2.8021597862243652,-5.546262741088867,-2.323967695236206,-3.5574634075164795
3201,-3.5724103450775146,-3.9870378971099854,-4.234371185302734,-3.9312731424967446
3202,-3.1378488540649414,-5.537125587463379,-3.776573896408081,-4.150516112645467
3203,-3.4751131534576416,-6.273285865783691,-2.798649787902832,-4.182349602381389
3204,-1.0484037399291992,-4.635087966918945,-1.4978580474853516,-2.3937832514444985
3205,-3.7325241565704346,-5.267848014831543,-4.446318626403809,-4.482230265935262
3206,-3.525937795639038,-4.635096073150635,-2.779592514038086,-3.6468754609425864
3207,-4.295150279998779,-4.823607444763184,-2.952406406402588,-4.023721377054851
3208,-3.92529559135437,-6.440206050872803,-5.846283435821533,-5.403928359349568
3209,-5.185728073120117,-5.076263427734375,-4.233108997344971,-4.831700166066487
3210,-3.732156276702881,-4.379298686981201,-3.6540915966033936,-3.9218488534291587
3211,-1.3569793701171875,-3.519943952560425,-1.7311805486679077,-2.202701290448507
3212,-2.22944712638855,-3.712362766265869,-3.055030584335327,-2.9989468256632485
3213,-3.422781229019165,-5.711422920227051,-3.641568899154663,-4.258591016133626
3214,-3.7992570400238037,-6.174196720123291,-3.6008834838867188,-4.5247790813446045
3215,-4.457503318786621,-6.0479021072387695,-4.071568489074707,-4.858991305033366
3216,-4.0878825187683105,-4.710333824157715,-4.418600559234619,-4.405605634053548
3217,-2.0179178714752197,-4.130467891693115,-1.2356860637664795,-2.461357275644938
3218,-4.790125846862793,-5.7598371505737305,-3.193162441253662,-4.5810418128967285
3219,-1.9774715900421143,-3.5951592922210693,-1.7522708177566528,-2.4416339000066123
3220,-2.6735105514526367,-4.868182182312012,-2.6979963779449463,-3.4132297039031982
3221,-2.9969124794006348,-4.44979190826416,-3.874270439147949,-3.773658275604248
3222,-3.8261210918426514,-5.2397003173828125,-3.604043960571289,-4.223288456598918
3223,-3.9410622119903564,-5.051860809326172,-4.137232780456543,-4.3767186005910235
3224,-2.052011489868164,-3.5235555171966553,-1.6498792171478271,-2.408482074737549
3225,-1.9792968034744263,-5.519926071166992,-2.541106700897217,-3.346776525179545
3226,-4.00327730178833,-4.126432418823242,-2.90305757522583,-3.6775890986124673
3227,-2.629680633544922,-5.731189250946045,-2.3040685653686523,-3.5549794832865396
3228,-3.9092345237731934,-5.0058441162109375,-3.3493499755859375,-4.0881428718566895
3229,-1.9045922756195068,-4.063305854797363,-1.760999083518982,-2.5762990713119507
3230,-2.500439405441284,-4.324606895446777,-2.3017125129699707,-3.0422529379526773
3231,-1.7984493970870972,-4.173241138458252,-1.7539247274398804,-2.575205087661743
3232,-3.8166561126708984,-5.4964118003845215,-1.5665653944015503,-3.62654443581899
